"id","state","leaid","name_raw","name_clean","year"
"ca6757","ca",625770,"Mary Kay Going","mary kay going",2016
"ca6758","ca",625830,"Steve Betando","steve betando",2016
"ca6759","ca",626280,"Ayindé Rudolph","ayindé rudolph",2016
"ca6760","ca",626310,"Jeff Harding","jeff harding",2016
"ca6761","ca",626400,"Mariann Engle","mariann engle",2016
"ca6762","ca",627810,"José Manzo","josé manzo",2016
"ca6763","ca",628680,"Wendy Gudalewicz","wendy gudalewicz",2016
"ca6764","ca",629610,"Donald Austin","donald austin",2016
"ca6765","ca",634590,"Nancy Albarrán","nancy albarrán",2016
"ca6766","ca",635430,"Stanley Rose","stanley rose",2016
"ca6767","ca",635910,"Nancy Johnson","nancy johnson",2016
"ca6768","ca",638460,"Benjamin Picard","benjamin picard",2016
"ca6769","ca",640320,"Denise Coleman","denise coleman",2016
"ca6770","ca",624500,"Cheryl Jordan","cheryl jordan",2016
"ca6771","ca",605640,"Mike Heffner","mike heffner",2016
"ca6772","ca",616560,"Michelle McKinny","michelle mckinny",2016
"ca6773","ca",621990,"Lorie Chamberland","lorie chamberland",2016
"ca6774","ca",626070,"Diane Morgenstern","diane morgenstern",2016
"ca6775","ca",629340,"Eric Gross","eric gross",2016
"ca6776","ca",629490,"Michelle Rodriguez","michelle rodriguez",2016
"ca6777","ca",634740,"Laurie Bruton","laurie bruton",2016
"ca6778","ca",635590,"Kris Munro","kris munro",2016
"ca6779","ca",635600,"Kris Munro","kris munro",2016
"ca6780","ca",637290,"Scott Turnbull","scott turnbull",2016
"ca6781","ca",691036,"Michael Watkins","michael watkins",2016
"ca6782","ca",600043,"Tanya Krause","tanya krause",2016
"ca6783","ca",691037,"Judy Flores","judy flores",2016
"ca6784","ca",602700,"Tim Azevedo","tim azevedo",2016
"ca6785","ca",604350,"Charlie Hoffman","charlie hoffman",2016
"ca6786","ca",605220,"Don Aust","don aust",2016
"ca6787","ca",607680,"Jason Provence","jason provence",2016
"ca6788","ca",607770,"Autumn Funk","autumn funk",2016
"ca6789","ca",609450,"Clayton Ross","clayton ross",2016
"ca6790","ca",609990,"Douglas Geren","douglas geren",2016
"ca6791","ca",612810,"Brian Winstead","brian winstead",2016
"ca6792","ca",613470,"Greg Hawkins","greg hawkins",2016
"ca6793","ca",614490,"Moira Casey","moira casey",2016
"ca6794","ca",615690,"Mike Freeman","mike freeman",2016
"ca6795","ca",616570,"Rich Gifford","rich gifford",2016
"ca6796","ca",618270,"Clark Redfield","clark redfield",2016
"ca6797","ca",619200,"Richard Gifford","richard gifford",2016
"ca6798","ca",624930,"Mindy DeSantis","mindy desantis",2016
"ca6799","ca",627510,"Kevin Kurtz","kevin kurtz",2016
"ca6800","ca",627870,"Sue Cooper","sue cooper",2016
"ca6801","ca",629280,"Kathryn Pearce","kathryn pearce",2016
"ca6802","ca",632040,"Robert Adams","robert adams",2016
"ca6803","ca",636570,"Robert Adams","robert adams",2016
"ca6804","ca",636600,"Jim Cloney","jim cloney",2016
"ca6805","ca",642420,"Lawrence Robins","lawrence robins",2016
"ca6806","ca",627040,"Clay Ross","clay ross",2016
"ca6807","ca",614950,"James Harrell","james harrell",2016
"ca6808","ca",618160,"Robert Adams","robert adams",2016
"ca6809","ca",691120,"Merrill Grant","merrill grant",2016
"ca6810","ca",636780,"Merrill Grant","merrill grant",2016
"ca6811","ca",691038,"Kermith Walters","kermith walters",2016
"ca6812","ca",604980,"Gilbert Pimentel","gilbert pimentel",2016
"ca6813","ca",605490,"Kermith Walters","kermith walters",2016
"ca6814","ca",606690,"Alfonso Garagarza","alfonso garagarza",2016
"ca6815","ca",610980,"Jami Thomas","jami thomas",2016
"ca6816","ca",611670,"Susan Keeler","susan keeler",2016
"ca6817","ca",611700,"Ray Kellar","ray kellar",2016
"ca6818","ca",600159,"Marie Caldwell","marie caldwell",2016
"ca6819","ca",614040,"Christina Cafferata","christina cafferata",2016
"ca6820","ca",614970,"Mary Ingram","mary ingram",2016
"ca6821","ca",616110,"GingerLee Charles","gingerlee charles",2016
"ca6822","ca",616530,"Kevin Triance","kevin triance",2016
"ca6823","ca",617620,"Kelly Bear","kelly bear",2016
"ca6824","ca",619230,"Sammi Offield","sammi offield",2016
"ca6825","ca",619920,"Kermith Walters","kermith walters",2016
"ca6826","ca",621960,"Todd Clark","todd clark",2016
"ca6827","ca",624210,"Shelley Cain","shelley cain",2016
"ca6828","ca",625380,"Matthew Dustan","matthew dustan",2016
"ca6829","ca",626040,"Barry Barnhart","barry barnhart",2016
"ca6830","ca",636240,"Marsha Jackson","marsha jackson",2016
"ca6831","ca",636940,"Michael Matheson","michael matheson",2016
"ca6832","ca",641980,"Alisa Cummings","alisa cummings",2016
"ca6833","ca",642600,"Ron Ferrando","ron ferrando",2016
"ca6834","ca",643380,"Dave Parsons","dave parsons",2016
"ca6835","ca",643410,"Mark Greenfield","mark greenfield",2016
"ca6836","ca",606580,"Heidi Gerig","heidi gerig",2016
"ca6837","ca",691122,"Lisette Estrella-Henderson","lisette estrella henderson",2016
"ca6838","ca",604620,"Charles Young","charles young",2016
"ca6839","ca",611280,"Brian Dolan","brian dolan",2016
"ca6840","ca",613360,"Kris Corey","kris corey",2016
"ca6841","ca",639630,"Pam Conklin","pam conklin",2016
"ca6842","ca",640590,"Jane Shamieh","jane shamieh",2016
"ca6843","ca",640740,"Adam Clark","adam clark",2016
"ca6844","ca",691040,"Steven Herrington","steven herrington",2016
"ca6845","ca",601890,"Matt Reno","matt reno",2016
"ca6846","ca",602670,"Toni Beal","toni beal",2016
"ca6847","ca",604380,"David Alexander","david alexander",2016
"ca6848","ca",604650,"Susan Field","susan field",2016
"ca6849","ca",608700,"Sandy Doyle","sandy doyle",2016
"ca6850","ca",608970,"Jeremy Decker","jeremy decker",2016
"ca6851","ca",611610,"Christin Barkas","christin barkas",2016
"ca6852","ca",614010,"Phyllis Parisi","phyllis parisi",2016
"ca6853","ca",614130,"John Markatos","john markatos",2016
"ca6854","ca",615150,"Deborah Bertolucci","deborah bertolucci",2016
"ca6855","ca",615840,"Jennifer Schwinn","jennifer schwinn",2016
"ca6856","ca",616320,"Dana Pedersen","dana pedersen",2016
"ca6857","ca",616620,"Rene McBride","rene mcbride",2016
"ca6858","ca",617580,"Jeffrey McFarland","jeffrey mcfarland",2016
"ca6859","ca",619410,"Robert Bales","robert bales",2016
"ca6860","ca",621540,"Chris Rafanelli","chris rafanelli",2016
"ca6861","ca",624000,"Ron Calloway","ron calloway",2016
"ca6862","ca",625410,"Ross Bickford","ross bickford",2016
"ca6863","ca",625650,"John Quinn","john quinn",2016
"ca6864","ca",627840,"Alan Vann Gardner","alan vann gardner",2016
"ca6865","ca",628320,"Craig Conte","craig conte",2016
"ca6866","ca",630250,"Gary Callahan","gary callahan",2016
"ca6867","ca",630230,"Gary Callahan","gary callahan",2016
"ca6868","ca",630450,"Carmen French","carmen french",2016
"ca6869","ca",632340,"Frances Johnson","frances johnson",2016
"ca6870","ca",632640,"Tony Roehrick","tony roehrick",2016
"ca6871","ca",633510,"Amy Jones-Kerr","amy jones kerr",2016
"ca6872","ca",635810,"Diann Kitamura","diann kitamura",2016
"ca6873","ca",635830,"Diann Kitamura","diann kitamura",2016
"ca6874","ca",636180,"Linda Irving","linda irving",2016
"ca6875","ca",637200,"Socorro Shiels","socorro shiels",2016
"ca6876","ca",640230,"Barbara Bickford","barbara bickford",2016
"ca6877","ca",640260,"Elizabeth MacClain","elizabeth macclain",2016
"ca6878","ca",641790,"Rebecca Rosales","rebecca rosales",2016
"ca6879","ca",642270,"Kristia Menlove","kristia menlove",2016
"ca6880","ca",642750,"Sheila Garvey","sheila garvey",2016
"ca6881","ca",643200,"Adam Schaible","adam schaible",2016
"ca6882","ca",609940,"Robert Haley","robert haley",2016
"ca6883","ca",600034,"Brandon Krueger","brandon krueger",2016
"ca6884","ca",600044,"Chris Vanden Heuvel","chris vanden heuvel",2016
"ca6885","ca",691041,"Tom Changnon","tom changnon",2016
"ca6886","ca",608130,"Scott Siegel","scott siegel",2016
"ca6887","ca",608250,"Cherise Olvera","cherise olvera",2016
"ca6888","ca",611040,"Terry Chevalier-Metzger","terry chevalier metzger",2016
"ca6889","ca",612690,"David Garcia","david garcia",2016
"ca6890","ca",615810,"Shannon Sanford","shannon sanford",2016
"ca6891","ca",616650,"Matthew Shipley","matthew shipley",2016
"ca6892","ca",617160,"Paul Gardner","paul gardner",2016
"ca6893","ca",619620,"Helio Brasil","helio brasil",2016
"ca6894","ca",620010,"Janet Skulina","janet skulina",2016
"ca6895","ca",625130,"Sara Noguchi","sara noguchi",2016
"ca6896","ca",625150,"Sara Noguchi","sara noguchi",2016
"ca6897","ca",629790,"Heath Thomason","heath thomason",2016
"ca6898","ca",630030,"Phlip Alfano","phlip alfano",2016
"ca6899","ca",633210,"Bob Loretelli","bob loretelli",2016
"ca6900","ca",633900,"Twila Tosh","twila tosh",2016
"ca6901","ca",636660,"Seth Ehrler","seth ehrler",2016
"ca6902","ca",637950,"Britta Skavdahl","britta skavdahl",2016
"ca6903","ca",638670,"Debra Hendricks","debra hendricks",2016
"ca6904","ca",600158,"Dana Trevethan","dana trevethan",2016
"ca6905","ca",640800,"Tom Price","tom price",2016
"ca6906","ca",627200,"Randy Fillpot","randy fillpot",2016
"ca6907","ca",600060,"Brenda Smith","brenda smith",2016
"ca6908","ca",600061,"Daryl Camp","daryl camp",2016
"ca6909","ca",600062,"Marc Malone","marc malone",2016
"ca6910","ca",600063,"Don Davis","don davis",2016
"ca6911","ca",691042,"Baljinder Dhillon","baljinder dhillon",2016
"ca6912","ca",606090,"Staci Kaelin","staci kaelin",2016
"ca6913","ca",606100,"Mike Scully","mike scully",2016
"ca6914","ca",611780,"Mark Beebe","mark beebe",2016
"ca6915","ca",614340,"Lisa Shelton","lisa shelton",2016
"ca6916","ca",622050,"Mathew Gulbrandsen","mathew gulbrandsen",2016
"ca6917","ca",623800,"Jimmie Eggers","jimmie eggers",2016
"ca6918","ca",624690,"Marty Ofenham","marty ofenham",2016
"ca6919","ca",627750,"Joe Hendrix","joe hendrix",2016
"ca6920","ca",630900,"Dave Tarr","dave tarr",2016
"ca6921","ca",638610,"Ryan Robison","ryan robison",2016
"ca6922","ca",642900,"Dawn Carl","dawn carl",2016
"ca6923","ca",643470,"Doreen Osumi","doreen osumi",2016
"ca6924","ca",691043,"Richard DuVarney","richard duvarney",2016
"ca6925","ca",602760,"Jim Weber","jim weber",2016
"ca6926","ca",613170,"Brad Mendenhall","brad mendenhall",2016
"ca6927","ca",609780,"Richard Fitzpatrick","richard fitzpatrick",2016
"ca6928","ca",609810,"Jared Caylor","jared caylor",2016
"ca6929","ca",612420,"Marla Katzler","marla katzler",2016
"ca6930","ca",613860,"Lane Bates","lane bates",2016
"ca6931","ca",615090,"Jenny Marr","jenny marr",2016
"ca6932","ca",619860,"Dane Hansen","dane hansen",2016
"ca6933","ca",621090,"Gerard Walker","gerard walker",2016
"ca6934","ca",622860,"Joey Adame","joey adame",2016
"ca6935","ca",631980,"Cliff Curry","cliff curry",2016
"ca6936","ca",632010,"Todd Brose","todd brose",2016
"ca6937","ca",632250,"Cindy Haase","cindy haase",2016
"ca6938","ca",632400,"Jeff Scheele","jeff scheele",2016
"ca6939","ca",691044,"Sarah Supahan","sarah supahan",2016
"ca6940","ca",606510,"Kathleen Graham","kathleen graham",2016
"ca6941","ca",601331,"Jaime Green","jaime green",2016
"ca6942","ca",611430,"Shannon Ross","shannon ross",2016
"ca6943","ca",619170,"Christine Camara","christine camara",2016
"ca6944","ca",621480,"Cydmey Cooper","cydmey cooper",2016
"ca6945","ca",639750,"Carole Havens","carole havens",2016
"ca6946","ca",637630,"Peggy Canale","peggy canale",2016
"ca6947","ca",600018,"Debbie Miller","debbie miller",2016
"ca6948","ca",609240,"Ed Traverso","ed traverso",2016
"ca6949","ca",691045,"Jim Vidak","jim vidak",2016
"ca6950","ca",602010,"Gary Mekeel","gary mekeel",2016
"ca6951","ca",602220,"Robert Hudson","robert hudson",2016
"ca6952","ca",606420,"Carole Mederos","carole mederos",2016
"ca6953","ca",606570,"Sharon Kamberg","sharon kamberg",2016
"ca6954","ca",609510,"Timothy Jones","timothy jones",2016
"ca6955","ca",610350,"Yolanda Valdez","yolanda valdez",2016
"ca6956","ca",611550,"Isidro Rodriguez","isidro rodriguez",2016
"ca6957","ca",611760,"Philip Nystrom","philip nystrom",2016
"ca6958","ca",601423,"Tim Hire","tim hire",2016
"ca6959","ca",617520,"Melanie Matta","melanie matta",2016
"ca6960","ca",617640,"Tom Byars","tom byars",2016
"ca6961","ca",619740,"Sherry Martin","sherry martin",2016
"ca6962","ca",621570,"Keri Montoya","keri montoya",2016
"ca6963","ca",621870,"Thomas Rooney","thomas rooney",2016
"ca6964","ca",625350,"Chris Meyer","chris meyer",2016
"ca6965","ca",627900,"Fernie Marroquin","fernie marroquin",2016
"ca6966","ca",629160,"Derrick Bravo","derrick bravo",2016
"ca6967","ca",629670,"Phil Anderson","phil anderson",2016
"ca6968","ca",630630,"Heather Pilgrim, Ed.S","ed s heather pilgrim",2016
"ca6969","ca",631050,"Mark Odsather","mark odsather",2016
"ca6970","ca",632430,"Mario Millan","mario millan",2016
"ca6971","ca",633270,"Caron Borba","caron borba",2016
"ca6972","ca",635940,"Cynthia Lamb","cynthia lamb",2016
"ca6973","ca",636360,"Perry Jensen","perry jensen",2016
"ca6974","ca",637770,"Connie Owens","connie owens",2016
"ca6975","ca",638040,"Christopher Kemper","christopher kemper",2016
"ca6976","ca",600064,"Nate Nelson","nate nelson",2016
"ca6977","ca",638340,"Terri Rufert","terri rufert",2016
"ca6978","ca",638430,"Steve Tsuboi","steve tsuboi",2016
"ca6979","ca",639060,"Guadalupe Roman","guadalupe roman",2016
"ca6980","ca",639210,"Susan Sherwood","susan sherwood",2016
"ca6981","ca",639300,"Stacey Bettencourt","stacey bettencourt",2016
"ca6982","ca",639600,"Steve Ramirez","steve ramirez",2016
"ca6983","ca",639870,"Clare Gist","clare gist",2016
"ca6984","ca",639930,"Antonio Rodriguez","antonio rodriguez",2016
"ca6985","ca",641160,"Todd Oto","todd oto",2016
"ca6986","ca",641820,"Terri Lancaster","terri lancaster",2016
"ca6987","ca",601418,"Alfonso Gamino","alfonso gamino",2016
"ca6988","ca",643170,"Lou Saephan","lou saephan",2016
"ca6989","ca",600035,"Randall DeGraw","randall degraw",2016
"ca6990","ca",600065,"Joe Hernandez","joe hernandez",2016
"ca6991","ca",601980,"Roel Marroquin","roel marroquin",2016
"ca6992","ca",691046,"Marguerite Bulkin","marguerite bulkin",2016
"ca6993","ca",604500,"Carla Haakma","carla haakma",2016
"ca6994","ca",618690,"Contessa Pelfrey","contessa pelfrey",2016
"ca6995","ca",609480,"Joseph Aldridge","joseph aldridge",2016
"ca6996","ca",610320,"Sharon Johnson","sharon johnson",2016
"ca6997","ca",637230,"Leigh Shampain","leigh shampain",2016
"ca6998","ca",637260,"Mark Miller","mark miller",2016
"ca6999","ca",637320,"Jeff Winfield","jeff winfield",2016
"ca7000","ca",638250,"Leigh Shampain","leigh shampain",2016
"ca7001","ca",638280,"Michael Merrill","michael merrill",2016
"ca7002","ca",640200,"Rick Hennes","rick hennes",2016
"ca7003","ca",691137,"Wynette Hilton","wynette hilton",2016
"ca7004","ca",691047,"Stanley Mantooth","stanley mantooth",2016
"ca7005","ca",606030,"Deborah Cuevas","deborah cuevas",2016
"ca7006","ca",613800,"Adrian Palazuelos","adrian palazuelos",2016
"ca7007","ca",617850,"Christine Walker","christine walker",2016
"ca7008","ca",624720,"Jeffery Turner","jeffery turner",2016
"ca7009","ca",626460,"Sheryl Barnd","sheryl barnd",2016
"ca7010","ca",628170,"Craig Helmstedter","craig helmstedter",2016
"ca7011","ca",628270,"Andrew Cantwell","andrew cantwell",2016
"ca7012","ca",629220,"Cesar Morales","cesar morales",2016
"ca7013","ca",629270,"Penelope DeLeon","penelope deleon",2016
"ca7014","ca",630990,"Angelica Ramsey","angelica ramsey",2016
"ca7015","ca",632760,"John Puglisi","john puglisi",2016
"ca7016","ca",635490,"Kari Skidmore","kari skidmore",2016
"ca7017","ca",601421,"Ed Cora","ed cora",2016
"ca7018","ca",636840,"Jason Peplinski","jason peplinski",2016
"ca7019","ca",637140,"Colleen Robertson","colleen robertson",2016
"ca7020","ca",640980,"David Creswell","david creswell",2016
"ca7021","ca",609640,"Mark McLaughlin","mark mclaughlin",2016
"ca7022","ca",627850,"Anthony Knight","anthony knight",2016
"ca7023","ca",625690,"Kelli Hays","kelli hays",2016
"ca7024","ca",691049,"Jesse Ortiz","jesse ortiz",2016
"ca7025","ca",610620,"John Bowes","john bowes",2016
"ca7026","ca",612930,"Diego Ochoa","diego ochoa",2016
"ca7027","ca",641580,"Linda Luna","linda luna",2016
"ca7028","ca",642930,"Todd Cutler","todd cutler",2016
"ca7029","ca",643080,"Thomas Pritchard","thomas pritchard",2016
"ca7030","ca",691048,"Francisco Reveles","francisco reveles",2016
"ca7031","ca",607260,"Sandra Ross","sandra ross",2016
"ca7032","ca",624090,"Gay Starkey","gay starkey",2016
"ca7033","ca",642330,"Craig Guensler","craig guensler",2016
"ca7034","ca",642350,"Nicole Newman","nicole newman",2016
"ca7035","ca",640150,"Gregory Franklin","gregory franklin",2016
"ca7036","ca",691063,"Jeff Harris","jeff harris",2016
"ca7037","ca",691102,"Terry Oestreich","terry oestreich",2016
"ca7038","ca",600069,"Ron McCowan","ron mccowan",2016
"ca7039","ca",600071,"Steve Martinez","steve martinez",2016
"ca7040","ca",600134,"Sharon Weir","sharon weir",2016
"ca7041","ca",638130,"Shelly Long","shelly long",2016
"ca7042","ca",600136,"Lucille Berger","lucille berger",2016
"ca7043","ca",691027,"David Gordon","david gordon",2016
"ca7044","ca",631180,"Jeff Roberts","jeff roberts",2016
"ca7045","ca",601435,"Ricardo Mireles","ricardo mireles",2016
"ca7046","ca",601322,"Larry Rosenstock","larry rosenstock",2016
"ca7047","ca",601336,"David Langford","david langford",2016
"ca7048","ca",601425,"Varol Gurler","varol gurler",2016
"ca7049","ca",601433,"Antonio Tapia","antonio tapia",2016
"ca7050","ca",601431,"Ryan Chapman","ryan chapman",2016
"ca7051","ca",601434,"Nancy Spencer","nancy spencer",2016
"ca7052","ca",601436,"Laura Mudge","laura mudge",2016
"ca7053","ca",601430,"Marcos Aguilar","marcos aguilar",2016
"ca7054","ca",601438,"Jamie Valenzuela-Mumau","jamie valenzuela mumau",2016
"ca7055","ca",601439,"Marie Gil","marie gil",2016
"ca7056","ca",601429,"Nicole Assisi","nicole assisi",2016
"ca7057","ca",601441,"Veronica Ballman","veronica ballman",2016
"ca7058","ca",601444,"Conn Hickey","conn hickey",2016
"ca7059","ca",604740,"Donald Evans","donald evans",2015
"ca7060","ca",616740,"Matt Wayne","matt wayne",2015
"ca7061","ca",622110,"Kelly Bowers","kelly bowers",2015
"ca7062","ca",626130,"Marianne Griffith","marianne griffith",2015
"ca7063","ca",627060,"Partick Sanchez","partick sanchez",2015
"ca7064","ca",626910,"Arlando Smith","arlando smith",2015
"ca7065","ca",628050,"Kyla Johnson-Trammell","kyla johnson trammell",2015
"ca7066","ca",691051,"L Karen Monroe","l karen monroe",2015
"ca7067","ca",630330,"Randall Booker","randall booker",2015
"ca7068","ca",634680,"Mike McLaughlin","mike mclaughlin",2015
"ca7069","ca",634710,"Fred Brill","fred brill",2015
"ca7070","ca",600019,"Leslie Boozer","leslie boozer",2015
"ca7071","ca",600020,"David Haglund","david haglund",2015
"ca7072","ca",600021,"Molleen Barnes","molleen barnes",2015
"ca7073","ca",600002,"Sharon Sacks","sharon sacks",2015
"ca7074","ca",600003,"Clark Brooke","clark brooke",2015
"ca7075","ca",601770,"Sean McPhetridge","sean mcphetridge",2015
"ca7076","ca",601860,"Valerie Williams","valerie williams",2015
"ca7077","ca",607800,"Parvin Ahmadi","parvin ahmadi",2015
"ca7078","ca",612630,"John Rubio","john rubio",2015
"ca7079","ca",614400,"Kimberly Wallace","kimberly wallace",2015
"ca7080","ca",691058,"Patrick Traynor","patrick traynor",2015
"ca7081","ca",602070,"Patrick Traynor","patrick traynor",2015
"ca7082","ca",601422,"Troy Fennel","troy fennel",2015
"ca7083","ca",602450,"Amy Slavensky","amy slavensky",2015
"ca7084","ca",691001,"Amy Slavensky","amy slavensky",2015
"ca7085","ca",691002,"Tim Taylor","tim taylor",2015
"ca7086","ca",603780,"Jason Bramson","jason bramson",2015
"ca7087","ca",605040,"Doug Kaelin","doug kaelin",2015
"ca7088","ca",608370,"Kelly Staley","kelly staley",2015
"ca7089","ca",611730,"Lloyd Webb","lloyd webb",2015
"ca7090","ca",613710,"Ted Fredenburg","ted fredenburg",2015
"ca7091","ca",615480,"Joshua Peete","joshua peete",2015
"ca7092","ca",623700,"Michelle Sanchez","michelle sanchez",2015
"ca7093","ca",629100,"Penny Chennell-Carter","penny chennell carter",2015
"ca7094","ca",629130,"Corey Willenberg","corey willenberg",2015
"ca7095","ca",629540,"Bryan Caples","bryan caples",2015
"ca7096","ca",629820,"Michelle John","michelle john",2015
"ca7097","ca",639180,"Gregory Blake","gregory blake",2015
"ca7098","ca",630520,"Patsy Oxford","patsy oxford",2015
"ca7099","ca",600051,"Jordan Reeves","jordan reeves",2015
"ca7100","ca",691003,"Scott Nanik","scott nanik",2015
"ca7101","ca",605940,"Michael Chimente","michael chimente",2015
"ca7102","ca",606870,"Mark Campbell","mark campbell",2015
"ca7103","ca",623970,"Julia Tidball","julia tidball",2015
"ca7104","ca",640680,"James Frost","james frost",2015
"ca7105","ca",691004,"Michael West","michael west",2015
"ca7106","ca",609570,"Dwayne Newman","dwayne newman",2015
"ca7107","ca",624150,"Zach Thurman","zach thurman",2015
"ca7108","ca",630360,"Carol Geyer","carol geyer",2015
"ca7109","ca",642540,"Edgar Lampkin","edgar lampkin",2015
"ca7110","ca",691005,"Karen Sakata","karen sakata",2015
"ca7111","ca",601650,"John Nickerson","john nickerson",2015
"ca7112","ca",602850,"Stephanie Anello","stephanie anello",2015
"ca7113","ca",605910,"Dana Eaton","dana eaton",2015
"ca7114","ca",606750,"Debbie Gold","debbie gold",2015
"ca7115","ca",607350,"Gloria Faircloth","gloria faircloth",2015
"ca7116","ca",618990,"Charles Miller","charles miller",2015
"ca7117","ca",620040,"Theresa Estrada","theresa estrada",2015
"ca7118","ca",620310,"Rachel Zinn","rachel zinn",2015
"ca7119","ca",621600,"Eric Volta","eric volta",2015
"ca7120","ca",624030,"Christopher Cammack","christopher cammack",2015
"ca7121","ca",625740,"Bruce Burns","bruce burns",2015
"ca7122","ca",626370,"Nellie Meyer","nellie meyer",2015
"ca7123","ca",628080,"Greg Hetrick","greg hetrick",2015
"ca7124","ca",628860,"Carolyn Seaton","carolyn seaton",2015
"ca7125","ca",630600,"Janet Schulze","janet schulze",2015
"ca7126","ca",632550,"Matthew Duffy","matthew duffy",2015
"ca7127","ca",635130,"Rick Schmitt","rick schmitt",2015
"ca7128","ca",641250,"Marie Morgan","marie morgan",2015
"ca7129","ca",610770,"Jeff Harris","jeff harris",2015
"ca7130","ca",691006,"Ed Manansala","ed manansala",2015
"ca7131","ca",606270,"David Roth","david roth",2015
"ca7132","ca",607170,"Matthew Smith","matthew smith",2015
"ca7133","ca",612070,"Stephen Wehr","stephen wehr",2015
"ca7134","ca",615390,"Meg Enns","meg enns",2015
"ca7135","ca",615450,"Scott Lyons","scott lyons",2015
"ca7136","ca",618240,"Grant Coffin","grant coffin",2015
"ca7137","ca",620640,"James Tarwater","james tarwater",2015
"ca7138","ca",621180,"Natalie Miller","natalie miller",2015
"ca7139","ca",625980,"Marcy Guthrie","marcy guthrie",2015
"ca7140","ca",630480,"Annette Lane","annette lane",2015
"ca7141","ca",630780,"Eric Bonniksen","eric bonniksen",2015
"ca7142","ca",631290,"Pat Atkins","pat atkins",2015
"ca7143","ca",632310,"Cheryl Olson","cheryl olson",2015
"ca7144","ca",636810,"Pat Atkins","pat atkins",2015
"ca7145","ca",605240,"Jeremy Meyers","jeremy meyers",2015
"ca7146","ca",614550,"Bob Nelson","bob nelson",2015
"ca7147","ca",691007,"Jim Yovino","jim yovino",2015
"ca7148","ca",602370,"Mike Iribarren","mike iribarren",2015
"ca7149","ca",601415,"Joey Campbell","joey campbell",2015
"ca7150","ca",604860,"Toby Wait","toby wait",2015
"ca7151","ca",606540,"Steve Rosa","steve rosa",2015
"ca7152","ca",600067,"Orin Hirschkorn","orin hirschkorn",2015
"ca7153","ca",608850,"Brenda Sylvia","brenda sylvia",2015
"ca7154","ca",609030,"Eimear O'Farrell","eimear o farrell",2015
"ca7155","ca",609120,"Lori Villanueva","lori villanueva",2015
"ca7156","ca",614250,"Eric Cederquist","eric cederquist",2015
"ca7157","ca",619800,"Wesley Sever","wesley sever",2015
"ca7158","ca",619830,"Don Shoemaker","don shoemaker",2015
"ca7159","ca",619700,"John Campbell","john campbell",2015
"ca7160","ca",621150,"Victor Villar","victor villar",2015
"ca7161","ca",625290,"Shelley Manser","shelley manser",2015
"ca7162","ca",628530,"Terry Hirschfield","terry hirschfield",2015
"ca7163","ca",629400,"Annette Machado","annette machado",2015
"ca7164","ca",629910,"Edward Lucero","edward lucero",2015
"ca7165","ca",630390,"Christine Skinner","christine skinner",2015
"ca7166","ca",631680,"Juan Sandoval","juan sandoval",2015
"ca7167","ca",635250,"Matthew Navo","matthew navo",2015
"ca7168","ca",636270,"Tanya Fisher","tanya fisher",2015
"ca7169","ca",641460,"Jesus Cruz","jesus cruz",2015
"ca7170","ca",642060,"Ralph Vigil","ralph vigil",2015
"ca7171","ca",642210,"Baldomero Hernandez","baldomero hernandez",2015
"ca7172","ca",613840,"Russell Freitas","russell freitas",2015
"ca7173","ca",607970,"Mark Sutton","mark sutton",2015
"ca7174","ca",619490,"Robert Frausto","robert frausto",2015
"ca7175","ca",600022,"Paul Lopez","paul lopez",2015
"ca7176","ca",691134,"Martin Macias","martin macias",2015
"ca7177","ca",636805,"Melissa Ireland","melissa ireland",2015
"ca7178","ca",600040,"Jeff Percell","jeff percell",2015
"ca7179","ca",691008,"Tracey Quarne","tracey quarne",2015
"ca7180","ca",607410,"Jim Scribner","jim scribner",2015
"ca7181","ca",601339,"Charles Tracy","charles tracy",2015
"ca7182","ca",620610,"Nikol Baker","nikol baker",2015
"ca7183","ca",630870,"Patrick Conklin","patrick conklin",2015
"ca7184","ca",631620,"Cody Walker","cody walker",2015
"ca7185","ca",638070,"Laurel Hill-Ward","laurel hill ward",2015
"ca7186","ca",642710,"Mort Geivett","mort geivett",2015
"ca7187","ca",600045,"Ken Geisick","ken geisick",2015
"ca7188","ca",691009,"Chris Hartley","chris hartley",2015
"ca7189","ca",603000,"Barbara Short","barbara short",2015
"ca7190","ca",603030,"Roger Macdonald","roger macdonald",2015
"ca7191","ca",604890,"Jennifer Glueck","jennifer glueck",2015
"ca7192","ca",605400,"DeAnn Waldvogel","deann waldvogel",2015
"ca7193","ca",606000,"Beth Anderson","beth anderson",2015
"ca7194","ca",610230,"Blaine Sigler","blaine sigler",2015
"ca7195","ca",610380,"Sue Ivey","sue ivey",2015
"ca7196","ca",613740,"Daria Lowery","daria lowery",2015
"ca7197","ca",601420,"Jeff Northern","jeff northern",2015
"ca7198","ca",614190,"Glen Senestraro","glen senestraro",2015
"ca7199","ca",614520,"Si Talty","si talty",2015
"ca7200","ca",614910,"Michael Quinlan","michael quinlan",2015
"ca7201","ca",615990,"Justin Wallace","justin wallace",2015
"ca7202","ca",618120,"Lisa Jager","lisa jager",2015
"ca7203","ca",618660,"Timothy Parisi","timothy parisi",2015
"ca7204","ca",619950,"Jon Ray","jon ray",2015
"ca7205","ca",619980,"Justin Wallace","justin wallace",2015
